OPEID,INSTNM,CITY,STABBR,ZIP,SCH_DEG,PREDDEG,HIGHDEG,ST_FIPS,REGION,HBCU,PBI,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,UGDS_MEN,UGDS_WOMEN,COMP_ORIG_YR8_RT,OMAWDP8_ALL_POOLED_SUPP,OMAWDP8_PELL_ALL_POOLED_SUPP,C150_4_POOLED_SUPP,C150_L4_POOLED_SUPP,C150_4_PELL_POOLED_SUPP,C150_L4_PELL_POOLED_SUPP,COSTT4_A
03784400,Tohono O'odham Community College,Sells,AZ,85634-3129,2,2,2,4,6,0,0,0,0,NA,NA,0.2061,0.7939,PS,0.2024,0.3111,NA,0.0882,NA,0.1463,8282
03027702,Pacific College of Health and Science,Chicago,IL,60601,2,1,4,17,3,0,0,0,0,NA,NA,0.2456,0.7544,0.462686567164,0.4348,0.5833,PS,NA,PS,NA,27442
03689400,Faith International University,Tacoma,WA,98407-0186,3,3,4,53,8,0,0,0,0,NA,NA,0.5593,0.4407,0.625,0.535,0.5484,PS,NA,PS,NA,20830
03676300,Family of Faith Christian University,Shawnee,OK,74804,3,3,4,40,6,0,0,0,0,0.7143,0.71428571428571,0.3636,0.6364,PS,PS,PS,PS,NA,PS,NA,13632
03555400,Southeastern College-Charleston,North Charleston,SC,29406,1,1,2,45,5,0,0,0,0,0.9483,0.94827586206896,0.0918,0.9082,0.801075268817,0.6404,0.7061,NA,0.9,NA,0.9333,38479
03698300,West Coast University-Los Angeles,North Hollywood,CA,91606,3,3,3,6,8,0,0,0,0,NA,NA,0.2004,0.7996,0.67521902378,0.751,0.712,0.4722,NA,PS,NA,51618
03513500,Williamson Christian College,Franklin,TN,37067,3,3,4,47,5,0,0,0,0,NA,NA,0.4565,0.5435,PS,0.3204,0.1429,PS,NA,PS,NA,28700
02174401,Triangle Tech Inc-Sunbury,Sunbury,PA,17801,2,2,2,42,2,0,0,0,0,NA,NA,0.8302,0.1698,0.670212765957,0.7738,0.7632,NA,0.7,NA,0.7121,27469
03724300,DigiPen Institute of Technology,Redmond,WA,98052,3,3,4,53,8,0,0,0,0,0.6637,0.66367713004484,0.6938,0.30620000000000003,0.385964912281,0.545,0.4474,0.5855,NA,0.4889,NA,48239
04038500,Pierpont Community and Technical College,Fairmont,WV,26554,2,2,2,54,5,0,0,0,0,NA,NA,0.4558,0.5442,0.141849529781,0.2877,0.2246,NA,0.3385,NA,0.2789,12250
03112100,Dewey University-Hato Rey,Hato Rey,PR,00910,1,3,4,72,9,0,0,0,0,NA,NA,0.1434,0.8566,0.384539147671,0.8066,0.8047,0.6778,NA,0.6777,NA,10772
04194400,American College of Healthcare Sciences,Portland,OR,97239,1,1,4,41,8,0,0,0,0,0.9167,0.91666666666666,0.0875,0.9125,PS,0.3847,0.3489,PS,NA,PS,NA,28665
02331304,Interactive College of Technology,Houston,TX,77060-2303,1,2,2,48,6,0,0,0,0,NA,NA,0.2292,0.7708,0.212407991588,0.47,0.525,NA,0.2121,NA,0.2143,19112
00149917,Altierus Career College-Norcross,Norcross,GA,30093-2813,2,1,2,13,5,0,0,0,0,NA,NA,0.232,0.768,0.148349470585,0.6256,0.6335,NA,0.6804,NA,0.663,26988
00145932,Strayer University-Tennessee,Memphis,TN,38118,3,3,4,47,5,0,0,0,0,NA,NA,0.194,0.806,0.131425343626,0.1423,0.1327,PS,NA,PS,NA,23985
03758300,Bayamon Community College,Bayamon,PR,00961,1,1,1,72,9,0,0,0,0,NA,NA,0.0368,0.9632,0.169421487603,NA,NA,NA,0.8125,NA,0.8125,11120
03871300,Folsom Lake College,Folsom,CA,95630,2,2,2,6,8,0,0,0,0,NA,NA,0.4511,0.5489,0.092140921409,0.2419,0.2946,NA,0.3771,NA,0.3255,12146
00746903,Hussian College-Daymar College Murfreesboro,Murfreesboro,TN,37129,3,1,2,47,5,0,0,0,0,0.7778,0.51790174854288,0.0526,0.9474,0.32928064843,0.7252,0.687,0.7474,NA,0.8065,NA,34844
03733300,Baptist University of the Americas,San Antonio,TX,78224-1443,3,3,3,48,6,0,0,0,0,NA,NA,0.4815,0.5185,PS,0.3947,0.3,0.2222,NA,0.2667,NA,13183
03713300,Beis Medrash Heichal Dovid,Far Rockaway,NY,11691-4433,3,3,4,36,2,0,0,1,0,0.5783,0.57831325301204,1,0,PS,0.6842,0.5,0.5714,NA,PS,NA,19900
03723300,Culinary Institute Inc,Houston,TX,77022-4322,2,2,2,48,6,0,0,0,0,NA,NA,0.4345,0.5655,0.555555555556,0.6089,0.5835,NA,0.5158,NA,0.5094,33982
03751300,Escuela Hotelera de San Juan,Hato Rey,PR,00917,1,1,1,72,9,0,0,0,0,NA,NA,0.4267,0.5733,0.694045174538,NA,NA,NA,0.8277,NA,0.8348,21453
03781400,Industrial Technical College,Humacao,PR,00791,1,1,1,72,9,0,0,0,0,NA,NA,0.4014,0.5986,0.613259668508,NA,NA,NA,0.6546,NA,0.6546,9504
03746400,Southeastern College-Columbia,Columbia,SC,29223,1,1,2,45,5,0,0,0,0,0.9709,0.97087378640776,0.0516,0.9484,0.708333333333,0.705,0.7874,NA,0.7667,NA,0.7536,39232
04041400,Mountwest Community and Technical College,Huntington,WV,25701,1,2,2,54,5,0,0,0,0,NA,NA,0.3955,0.6045,0.077380952381,0.362,0.3628,NA,0.2569,NA,0.2782,14040
02113600,American InterContinental University System,Chandler,AZ,85286,3,3,4,4,6,0,0,0,0,NA,NA,0.3644,0.6356,0.219825139094,0.16,0.1594,0.1542,NA,0.1575,NA,20088
02113610,American InterContinental University-Houston,Houston,TX,77042,3,3,4,48,6,0,0,0,0,NA,NA,0.3852,0.6148,0.219825139094,0.3492,0.3154,0.3167,NA,0.2439,NA,24626
04127100,University of California-Merced,Merced,CA,95343-5603,3,3,4,6,8,0,0,0,0,0.8946,0.89458556149732,0.5095,0.4905,0.639652677279,0.7189,0.704,0.6941,NA,0.6865,NA,36949
03026501,Remington College-North Houston Campus,Houston,TX,77067,1,1,2,48,6,0,0,0,0,NA,NA,0.1297,0.8703,0.618056395982,0.5989,0.6059,0.3941,NA,0.399,NA,29173
03026519,Remington College-Nashville Campus,Nashville,TN,37214,1,1,2,47,5,0,0,0,0,NA,NA,0.2625,0.7375,0.618056395982,0.6033,0.5767,NA,0.587,NA,0.5751,30786
00149916,Altierus Career College-Bissonnet,Houston,TX,77036-8001,2,1,2,48,6,0,0,0,0,NA,NA,0.3,0.7,0.148349470585,0.6227,0.6172,NA,0.6517,NA,0.6353,27840
01009800,Neumont College of Computer Science,Salt Lake City,UT,84111-1917,NA,3,3,49,7,0,0,0,0,0.8755,0.87550200803212,0.8162,0.1838,NA,0.602,0.6111,0.5684,NA,0.5588,NA,38822
00340410,Johnson & Wales University-Charlotte,Charlotte,NC,28202,3,2,3,37,5,0,1,0,0,0.7334,0.79397509507121,0.3395,0.6605,0.552521427148,0.5848,0.5203,0.5326,NA,0.4698,NA,53551
03480302,Fortis Institute-Port Saint Lucie,Port Saint Lucie,FL,34952,1,1,2,12,5,0,0,0,0,NA,NA,0.1245,0.8755,0.582181259601,0.6034,0.6185,NA,0.6128,NA,0.6277,25744
03883400,Aviation Institute of Maintenance-Manassas,Manassas,VA,20109,1,1,1,51,5,0,0,0,0,NA,NA,0.9309,0.0691,0.439393939394,NA,NA,NA,0.4747,NA,0.4419,26264
03941300,Ave Maria University,Ave Maria,FL,34142-9505,3,3,4,12,5,0,0,0,0,0.4421,0.44212690951821,0.4545,0.5455,0.379537953795,0.7015,0.6955,0.5599,NA,0.4828,NA,41590
03842500,Cambridge College of Healthcare & Technology,Altamonte Springs,FL,32701,1,1,2,12,5,0,0,0,0,NA,NA,0.1565,0.8435,0.679389312977,0.7694,0.7083,NA,0.5584,NA,NA,23974
04038302,ATA Career Education,Spring Hill,FL,34606,1,1,2,12,5,0,0,0,0,NA,NA,0.0619,0.9381,0.516579406632,0.6282,0.6715,NA,0.6719,NA,0.678,30399
03874400,Community Christian College,Redlands,CA,92374-2893,2,2,2,6,8,0,0,0,0,NA,NA,0.9443,0.0557,PS,0.3537,0.5294,NA,0.2805,NA,0.3382,26298
03855300,Ecclesia College,Springdale,AR,72762,3,2,4,5,5,0,0,0,0,0.551,0.55102040816326,0.5695,0.4305,0.189873417722,0.3128,0.2656,0.217,NA,0.1594,NA,27544
03881400,Estelle Medical Academy,Skokie,IL,60077,1,1,1,17,3,0,0,0,0,NA,NA,0.3125,0.6875,0.75,NA,NA,NA,0.98,NA,0.8378,12300
03734300,John D Rockefeller IV Career Center,New Cumberland,WV,26047,1,1,1,54,5,0,0,0,0,NA,NA,0.125,0.875,PS,NA,NA,NA,PS,NA,PS,14173
03868400,Los Angeles College of Music,Pasadena,CA,91105,2,3,3,6,8,0,0,0,0,0.8283,0.8283378746594,0.5774,0.4226,0.428571428571,0.5889,0.3429,0.5579,NA,0.375,NA,48155
03638300,Rosslyn Training Academy of Cosmetology,Aguada,PR,00602,1,1,1,72,9,0,0,0,0,NA,NA,0.6,0.4,PS,NA,NA,NA,0.4849,NA,0.4848,7657
03830300,SAE Institute of Technology-Nashville,Nashville,TN,37203,2,1,3,47,5,0,0,0,0,NA,NA,0.8445,0.1555,0.66091954023,0.4994,0.4808,0.4414,NA,0.4543,NA,25844
03821400,Universal College of Healing Arts,Omaha,NE,68112-1810,1,1,2,31,4,0,0,0,0,NA,NA,0.0833,0.9167,PS,0.8689,0.8333,NA,PS,NA,PS,24130
03802300,Uta Mesivta of Kiryas Joel,Monroe,NY,10950,3,3,3,36,2,0,0,1,0,NA,NA,1,0,0.798264642082,0.7952,0.8566,0.7487,NA,0.9912,NA,21730
03948300,Harrisburg University of Science and Technology,Harrisburg,PA,17101-2208,3,3,4,42,2,0,0,0,0,0.8431,0.84310344827586,0.6995,0.3005,0.278846153846,0.3057,0.2717,0.321,NA,0.2342,NA,34051
03957300,Blue Ridge Community and Technical College,Martinsburg,WV,25403,1,2,2,54,5,0,0,0,0,NA,NA,0.3735,0.6265,0.315315315315,0.4062,0.3601,NA,0.3673,NA,0.2429,10962
02270800,Joyce University of Nursing and Health Sciences,Draper,UT,84020-6545,2,2,3,49,7,0,0,0,0,0.9742,0.97424892703862,0.1556,0.8444,0.351293103448,0.6681,0.6514,0.7692,NA,0.8,NA,32259
02178501,Eagle Gate College-Layton,Layton,UT,84041,1,3,3,49,7,0,0,0,0,NA,NA,0.0987,0.9013,0.488590604027,0.5636,0.5528,0.5481,NA,0.5714,NA,36448
03960300,New River Community and Technical College,Beaver,WV,25813-8987,2,2,2,54,5,0,0,0,0,NA,NA,0.3267,0.6733,0.102512562814,0.2133,0.2013,NA,0.2713,NA,0.2467,11139
04142900,Georgia Gwinnett College,Lawrenceville,GA,30043,3,3,3,13,5,0,0,0,0,0.9364,0.93636686811233,0.4176,0.5824,0.070677097383,0.2464,0.234,0.2041,NA,0.182,NA,17493
03986300,Aviator College of Aeronautical Science and Technology,Fort Pierce,FL,34946,1,1,2,12,5,0,0,0,0,NA,NA,0.925,0.075,0.3125,0.4353,0.3061,0.6406,NA,NA,PS,40918
04038300,ATA College,Louisville,KY,40223,1,2,2,21,5,0,0,0,0,NA,NA,0.0455,0.9545,0.516579406632,0.4541,0.4549,NA,0.4314,NA,0.4531,30394
03752400,SUM Bible College and Theological Seminary,El Dorado Hills,CA,95762,3,3,4,6,8,0,0,0,0,0.835,0.83495145631067,0.5072,0.4928,0.415204678363,0.3693,0.3523,0.3392,NA,0.3684,NA,26270
04111300,Lemoore College,Lemoore,CA,93245,2,2,2,6,8,0,0,0,0,NA,NA,0.3758,0.6242,0.157351676698,0.2785,0.3417,NA,0.4004,NA,0.3807,17735
00486607,Stautzenberger College-Brecksville,Brecksville,OH,44141,1,2,2,39,3,0,0,0,0,NA,NA,0.0808,0.9192,0.384093113482,0.3614,0.3022,NA,0.5526,NA,0.4815,26881
00869402,Rasmussen University-Illinois,Rockford,IL,61108-2513,2,2,4,17,3,0,0,0,0,NA,NA,0.0973,0.9027,0.356214191274,0.3841,0.3337,0.5586,NA,0.5122,NA,23623
02129003,Triangle Tech Inc-Bethlehem,Bethlehem,PA,18017,2,2,2,42,2,0,0,0,0,NA,NA,0.9167,0.0833,0.699481865285,0.6701,0.6364,NA,0.7,NA,0.6512,28215
03071600,CBT Technology Institute-Main Campus,Miami,FL,33144,1,1,2,12,5,0,0,0,0,NA,NA,1,0,0.711962833914,0.5977,0.5977,NA,0.9232,NA,0.9848,18586
03071602,CBT Technology Institute-Hialeah,Hialeah,FL,33012,1,1,2,12,5,0,0,0,0,NA,NA,1,0,0.711962833914,0.9088,0.9083,NA,0.8054,NA,0.8099,17877
03112107,Dewey University-Juana Diaz,Juana Diaz,PR,00910,1,1,3,72,9,0,0,0,0,NA,NA,0.3032,0.6968,0.384539147671,0.8158,0.8152,0.7863,NA,0.776,NA,10341
03819300,American Public University System,Charles Town,WV,25414,3,3,4,54,5,0,0,0,0,NA,NA,0.641,0.359,0.154746078171,0.1888,0.1123,0.523,NA,0.4633,NA,16779
03894300,Huntsville Bible College,Huntsville,AL,35811,2,3,4,1,5,0,0,0,0,NA,NA,0.3485,0.6515,PS,0.4141,0.4111,PS,NA,NA,NA,17595
04076400,Gnomon,Hollywood,CA,90038,1,1,3,6,8,0,0,0,0,0.4923,0.49230769230769,0.6034,0.3966,0.694444444444,0.76,0.7073,PS,NA,PS,NA,51294
04116600,Taylor College,Ocala,FL,34470,2,2,2,12,5,0,0,0,0,NA,NA,0.0844,0.9156,0.649006622517,0.7313,0.6995,NA,0.6667,NA,0.7742,31693
04112300,Louisiana Culinary Institute,Baton Rouge,LA,70816,2,2,2,22,5,0,0,0,0,0.5,0.5,0.4639,0.5361,0.69387755102,0.7213,0.7714,NA,0.7231,NA,0.725,28503
04081300,Bais Medrash Toras Chesed,Lakewood,NJ,08701,3,3,3,34,2,0,0,0,0,0.7051,0.7051282051282,1,0,PS,0.2911,0.3148,0.4151,NA,PS,NA,12500
04117300,Dayton School of Medical Massage,Dayton,OH,45429,1,1,1,39,3,0,0,0,0,NA,NA,0.2195,0.7805,0.711171662125,NA,NA,NA,0.7433,NA,0.7348,34296
04060300,ATA College,Tulsa,OK,74146,1,2,2,40,6,0,0,0,0,NA,NA,0.0452,0.9548,0.7,0.7727,PS,NA,0.6552,NA,0.6667,25131
03982300,Visible Music College,Memphis,TN,38103,3,1,4,47,5,0,0,0,0,0.2041,0.20408163265306,0.4567,0.5433,0.291666666667,0.3956,0.3,0.2051,NA,0.425,NA,31386
03696300,University of the West,Rosemead,CA,91770,3,3,4,6,8,0,0,0,0,0.7826,0.78260869565217,0.4068,0.5932,PS,0.4066,0.3333,0.2329,NA,0.1333,NA,27218
01303908,South University-Tampa,Tampa,FL,33614-7095,3,3,4,12,5,0,0,0,0,NA,NA,0.1781,0.8219,0.114476356252,0.3906,0.3472,0.1563,NA,0.125,NA,29812
01031904,Fortis College-Columbus,Westerville,OH,43081,1,1,2,39,3,0,0,0,0,NA,NA,0.1858,0.8142,0.553235908142,0.4301,0.4302,NA,0.4317,NA,0.4368,29921
01031905,Fortis College-Cincinnati,Cincinnati,OH,45246,1,1,2,39,3,0,0,0,0,NA,NA,0.2807,0.7193,0.553235908142,0.4911,0.4758,NA,0.4571,NA,0.4476,35130
00869414,Rasmussen University-Wisconsin,Green Bay,WI,54303-2349,2,2,4,55,3,0,0,0,0,NA,NA,0.1179,0.8821,0.356214191274,0.4397,0.4016,0.5455,NA,0.5306,NA,25831
04121500,Columbia Southern University,Orange Beach,AL,36561-9000,3,3,4,1,5,0,0,0,0,NA,NA,0.6542,0.3458,0.518232044199,0.4626,0.4303,0.3309,NA,0.2716,NA,16520
03555300,Southeastern College-Charlotte,Charlotte,NC,28217,1,1,1,37,5,0,0,0,0,0.8964,0.89637305699481,0.1549,0.8451,0.822674418605,NA,NA,NA,0.6482,NA,0.7671,38510
04123400,Yeshivas Be'er Yitzchok,Elizabeth,NJ,07208,3,3,3,34,2,0,0,0,0,0.8889,0.88888888888888,1,0,PS,0.1923,0.3818,0.2812,NA,PS,NA,30150
04131100,Yeshiva Toras Chaim,Lakewood,NJ,08701,3,3,3,34,2,0,0,0,0,0.59,0.59,1,0,PS,0.2568,0.2055,0.1551,NA,0.1667,NA,21110
04115500,Talmudical Seminary of Bobov,Brooklyn,NY,11219,3,3,3,36,2,0,0,0,0,0.9189,0.91891891891891,1,0,0.409090909091,0.5136,0.525,0.2842,NA,0.4673,NA,18000
04131700,Southwest University at El Paso,El Paso,TX,79925,2,2,3,48,6,0,0,0,0,NA,NA,0.3446,0.6554,0.665240641711,0.6219,0.6164,0.7003,NA,0.7888,NA,24000
02189103,CEM College-Bayamon,Bayamón,PR,00961,2,1,3,72,9,0,0,0,0,NA,NA,0.3261,0.6739,0.385444743935,0.6161,0.633,0.4496,NA,0.4793,NA,17389
00267814,Bryant & Stratton College-Wauwatosa,Wauwatosa,WI,53226,2,2,3,55,3,0,0,0,0,NA,NA,0.2407,0.7593,0.244406587166,0.2181,0.1712,0.1041,NA,0.113,NA,24831
02117102,The Art Institute of Austin,Bastrop,TX,78602,3,3,3,48,6,0,0,0,0,NA,NA,0.6026,0.3974,0.260348583878,0.1061,0.1037,0.3064,NA,0.2524,NA,44078
03026504,Remington College-Houston Southeast Campus,League City,TX,77573,1,1,2,48,6,0,0,0,0,NA,NA,0.0635,0.9365,0.618056395982,0.6459,0.6631,NA,0.5285,NA,0.5335,31964
03026513,Remington College-Shreveport Campus,Shreveport,LA,71118,1,1,3,22,5,0,0,0,0,NA,NA,0.1875,0.8125,0.618056395982,0.6113,0.6133,0.3296,NA,0.3408,NA,31051
02241909,Escuela De Troqueleria Y Herramentaje,Bayamon,PR,00959,2,1,1,72,9,0,0,0,0,0.9545,0.80040733197556,0.9516,0.0484,0.025133282559,NA,NA,NA,0.4754,NA,0.4828,7150
03480303,Fortis Institute-Nashville,Nashville,TN,37211,1,1,2,47,5,0,0,0,0,NA,NA,0.2167,0.7833,0.582181259601,0.4942,0.503,NA,0.5315,NA,0.5437,31070
04038304,ATA College-Cincinnati,Cincinnati,OH,45246,1,1,2,39,3,0,0,0,0,NA,NA,0.0583,0.9417,0.516579406632,0.6376,0.6246,NA,0.4516,NA,0.4348,28900
00145944,Strayer University-North Carolina,Greensboro,NC,27407-2638,3,3,4,37,5,0,0,0,0,NA,NA,0.1931,0.8069,0.131425343626,0.1425,0.1318,PS,NA,PS,NA,23985
04095300,The King's College,New York,NY,10004,3,3,3,36,2,0,0,0,0,0.4527,0.45265348595213,0.3966,0.6034,0.5,0.5157,0.3451,0.5696,NA,0.4952,NA,58199
00638500,Chamberlain University-Illinois,Addison,IL,60101,3,3,4,17,3,0,0,0,0,0.9091,0.80208333333333,0.1064,0.8936,0.48678658672,0.755,0.7786,0.5484,NA,0.4571,NA,34822
00638501,Chamberlain University-Ohio,Columbus,OH,43219,3,3,3,39,3,0,0,0,0,0.7857,0.80208333333333,0.1117,0.8883,0.48678658672,0.5702,0.5217,0.3393,NA,0.3939,NA,40545
00638503,Chamberlain University-Arizona,Phoenix,AZ,85021,3,3,3,4,6,0,0,0,0,0.8333,0.80208333333333,0.1736,0.8264,0.48678658672,0.6282,0.6218,PS,NA,PS,NA,43266
04080300,Aspen University,Phoenix,AZ,85040,3,3,4,4,6,0,0,0,0,NA,NA,0.1338,0.8662,PS,0.5168,0.3577,NA,NA,NA,NA,17556
04083400,Cambridge College of Healthcare & Technology,Delray Beach,FL,33484,2,2,2,12,5,0,0,0,0,NA,NA,0.164,0.836,0.714285714286,0.5875,0.4903,NA,0.6625,NA,NA,22002
04211800,College of Western Idaho,Nampa,ID,83687,2,1,2,16,7,0,0,0,0,NA,NA,0.4222,0.5778,0.245424292845,0.2215,0.2206,NA,0.2579,NA,0.242,12640
04138100,Yeshiva of Machzikai Hadas,Brooklyn,NY,11219-1408,3,3,3,36,2,0,0,0,0,0.7174,0.71739130434782,1,0,0.542168674699,0.5446,0.586,0.5621,NA,0.6466,NA,29350
02341001,Fortis Institute-Pensacola,Pensacola,FL,32514,1,1,2,12,5,0,0,0,0,NA,NA,0.1166,0.8834,0.549769281477,0.4896,0.4836,NA,0.5671,NA,0.5381,32147
04143800,Woodland Community College,Woodland,CA,95776,2,1,2,6,8,0,0,0,0,NA,NA,0.3626,0.6374,PS,0.2318,0.2889,NA,0.3138,NA,0.3086,11093
03480305,Fortis Institute-Birmingham,Birmingham,AL,35211,1,1,2,1,5,0,0,0,0,NA,NA,0.3386,0.6614,0.582181259601,0.4584,0.4724,NA,0.4583,NA,0.4673,32964
02155300,The Chicago School at Los Angeles,Los Angeles,CA,90017,3,3,4,6,8,0,0,0,0,0.5405,0.32394366197183,0.1444,0.8556,0.523690773067,0.4103,PS,NA,NA,NA,NA,42000
04153900,Providence Christian College,Pasadena,CA,91101,3,3,3,6,8,0,0,0,0,0.8712,0.87121212121212,0.5735,0.4265,PS,0.3723,0.2941,0.3866,NA,0.3333,NA,50947
04146800,South Texas Training Center,Pharr,TX,78577,1,1,1,48,6,0,0,0,0,NA,NA,0.0563,0.9438,0.733333333333,NA,NA,NA,0.9624,NA,0.9709,14714
00941202,Fortis College-Salt Lake City,Salt Lake City,UT,84107,1,2,2,49,7,0,0,0,0,NA,NA,0.2854,0.7146,0.367710583153,0.5662,0.5591,NA,0.5429,NA,0.5391,29150
02100002,Polytechnic University of Puerto Rico-Orlando,Orlando,FL,32825,3,3,4,12,5,0,0,0,0,NA,NA,0.6696,0.3304,0.210640608035,0.6471,0.62,PS,NA,PS,NA,23701
00396903,University of Minnesota-Rochester,Rochester,MN,55904,3,3,3,27,4,0,0,0,0,0.717,0.74814003261312,0.1994,0.8006,0.738124238733,0.6232,0.6204,0.5408,NA,0.4886,NA,26219
03071603,CBT Technology Institute-Cutler Bay,Cutler Bay,FL,33157,1,1,2,12,5,0,0,0,0,NA,NA,0.8689,0.1311,0.711962833914,0.7639,0.7662,NA,0.8629,NA,0.9083,24752
00638504,Chamberlain University-Florida,Jacksonville,FL,32256,3,3,3,12,5,0,0,0,0,0.9,0.80208333333333,0.1024,0.8976,0.48678658672,0.644,0.6237,PS,NA,NA,NA,40545
04140500,Horizon University,Indianapolis,IN,46236-2622,3,3,3,18,3,0,0,0,0,NA,NA,0.675,0.325,PS,0.5862,0.6333,PS,NA,NA,NA,27996
04156300,University of Fort Lauderdale,Lauderhill,FL,33313,2,3,4,12,5,0,0,0,0,NA,NA,0.886,0.114,PS,0.5577,0.4314,NA,NA,NA,NA,14929
04156400,Aviation Institute of Maintenance-Orlando,Casselberry,FL,32707,1,1,1,12,5,0,0,0,0,NA,NA,0.9139,0.0861,0.713286713287,NA,NA,NA,0.5965,NA,0.7368,26755
04252700,Pacific Rim Christian University,Honolulu,HI,96819-2228,3,3,4,15,8,0,0,0,0,NA,NA,0.4421,0.5579,PS,0.7759,0.837,0.4688,NA,PS,NA,23502
04119100,City Vision University,Kansas City,MO,64106-3028,3,3,4,29,4,0,0,0,0,NA,NA,0.4773,0.5227,PS,0.3871,0.5,NA,NA,NA,NA,12256
04138500,Houston International College Cardiotech Ultrasound School,Houston,TX,77099,1,2,2,48,6,0,0,0,0,1,1,0.1707,0.8293,PS,0.9256,0.9014,NA,0.9667,NA,PS,25943
04155000,Northwest School of Wooden Boat Building,Port Hadlock,WA,98339,2,1,1,53,8,0,0,0,0,NA,NA,0.871,0.129,PS,0.8922,0.8704,NA,0.8485,NA,PS,31644
03698301,West Coast University-Orange County,Anaheim,CA,92802-2905,3,3,4,6,8,0,0,0,0,NA,NA,0.2249,0.7751,0.67521902378,0.7892,0.749,0.6061,NA,PS,NA,36552
03698302,West Coast University-Ontario,Ontario,CA,91761-7698,3,3,3,6,8,0,0,0,0,NA,NA,0.2191,0.7809,0.67521902378,0.6793,0.6572,0.5778,NA,PS,NA,47991
00927007,The Art Institute of Virginia Beach,Virginia Beach,VA,23462,3,3,3,51,5,0,0,0,0,NA,NA,0.5114,0.4886,0.230179028133,0.2154,0.1763,0.3625,NA,0.26,NA,43151
02190705,Fortis College-Indianapolis,Indianapolis,IN,46268,1,1,2,18,3,0,0,0,0,NA,NA,0.1577,0.8423,0.434585785423,0.5331,0.5475,NA,0.4772,NA,0.4888,32111
00145939,Strayer University-Georgia,Chamblee,GA,30341,3,3,4,13,5,0,0,0,0,NA,NA,0.2264,0.7736,0.131425343626,0.1737,0.1616,0.2286,NA,PS,NA,23985
00145937,Strayer University-South Carolina,Greenville,SC,29601,3,3,4,45,5,0,0,0,0,NA,NA,0.2246,0.7754,0.131425343626,0.1524,0.1544,PS,NA,PS,NA,23985
10145901,Strayer University-Texas,Farmers Branch,TX,75234,3,3,4,48,6,0,0,0,0,NA,NA,0.2812,0.7188,0.131425343626,0.1907,0.1715,PS,NA,PS,NA,23985
02117104,The Art Institute of San Antonio,San Antonio,TX,78230,3,3,3,48,6,0,0,0,0,NA,NA,0.5222,0.4778,0.260348583878,0.2154,0.1992,0.2363,NA,0.1982,NA,39220
01303910,South University-Richmond,Glen Allen,VA,23060,3,3,4,51,5,0,0,0,0,NA,NA,0.1533,0.8467,0.114476356252,0.3091,0.2557,0.1562,NA,0.1463,NA,30280
01303911,South University-Virginia Beach,Virginia Beach,VA,23452,3,3,4,51,5,0,0,0,0,NA,NA,0.1366,0.8634,0.114476356252,0.2863,0.2649,0.2326,NA,0.1613,NA,33088
04163300,Compass College of Film and Media,Grand Rapids,MI,49503,3,3,3,26,3,0,0,0,0,1,1,0.72,0.28,0.813559322034,0.8208,0.7451,0.7407,NA,0.7059,NA,27547
04142500,Touro University Worldwide,Los Alamitos,CA,90720,3,3,4,6,8,0,0,0,0,NA,NA,0.2842,0.7158,PS,0.4565,0.432,0.5625,NA,PS,NA,29149
00962103,Herzing University-Kenosha,Kenosha,WI,53140,2,3,4,55,3,0,0,0,0,0.9348,0.94232105628908,0.107,0.893,0.318280151433,0.3855,0.3272,0.4333,NA,0.4231,NA,27329
00962104,Herzing University-Brookfield,Brookfield,WI,53005,2,3,4,55,3,0,0,0,0,0.9508,0.94232105628908,0.1179,0.8821,0.318280151433,0.5707,0.5,0.5758,NA,0.5172,NA,27517
04248500,Texas A&M University-San Antonio,San Antonio,TX,78224,3,3,4,48,6,0,0,0,0,0.9609,0.9609220636663,0.3465,0.6535,PS,0.6618,0.669,0.314,NA,0.2734,NA,22127
00145900,Strayer University-Global Region,Washington,DC,20005,3,3,4,11,2,0,0,0,0,NA,NA,0.3173,0.6827,0.131425343626,0.147,0.1437,0.2727,NA,PS,NA,23985
01031906,Fortis College-Columbia,Columbia,SC,29210,1,1,2,45,5,0,0,0,0,NA,NA,0.2065,0.7935,0.553235908142,0.5124,0.521,NA,0.4247,NA,0.4286,34619
00340400,Johnson & Wales University-Online,Providence,RI,02903,3,3,4,44,1,0,0,0,0,0.675,0.79397509507121,0.2998,0.7002,0.552521427148,0.5357,0.4286,PS,NA,PS,NA,25859
04175900,Geisinger-Lewistown Hospital School of Nursing,Lewistown,PA,17044,1,1,1,42,2,0,0,0,0,0.1282,0.12820512820512,0.1333,0.8667,PS,NA,NA,NA,0.8235,NA,0.7632,28721
04173500,Moreno Valley College,Moreno Valley,CA,92551,2,2,2,6,8,0,0,0,0,NA,NA,0.4225,0.5775,0.112514688602,0.2198,0.284,NA,0.235,NA,0.2415,12493
04176100,Norco College,Norco,CA,92860,2,2,2,6,8,0,0,0,0,NA,NA,0.4848,0.5152,0.127825120415,0.2558,0.3377,NA,0.3313,NA,0.317,10911
00469208,Dorsey College-Saginaw,Saginaw,MI,48603,1,1,1,26,3,0,0,0,0,NA,NA,0.0944,0.9056,0.586102719033,NA,NA,NA,0.5056,NA,0.5316,41297
